record_id,period,provider_code,provider_name,specialty_code,specialty_name,region_code,region_name,total_waiting,within_18_weeks,over_18_weeks,over_52_weeks,median_wait_weeks,avg_wait_weeks
2070,2021-07-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_360,Rheumatology,Y63,South West,2924,2086,838,198,18.2,25.6
2071,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_100,General Surgery,Y60,East of England,1852,1187,665,107,10.9,11.8
2072,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_110,Urology,Y60,East of England,2029,1307,722,168,15.0,20.6
2073,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y60,East of England,2987,1580,1407,232,25.2,29.1
2074,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y60,East of England,1860,1058,802,58,15.5,20.2
2075,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y60,East of England,2259,1384,875,115,6.1,8.4
2076,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y60,East of England,472,304,168,38,9.3,10.8
2077,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y60,East of England,2536,1515,1021,241,25.9,30.4
2078,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y60,East of England,2383,1537,846,173,9.1,12.6
2079,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y60,East of England,3416,2341,1075,77,14.6,20.3
2080,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_190,Gynaecology,Y60,East of England,415,252,163,17,8.0,8.8
2081,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_320,Cardiology,Y60,East of England,911,653,258,43,11.6,12.4
2082,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_330,Dermatology,Y60,East of England,2280,1489,791,122,26.7,30.7
2083,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y60,East of England,2632,1849,783,107,17.1,24.0
2084,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y60,East of England,1015,659,356,81,20.6,22.6
2085,2021-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_360,Rheumatology,Y60,East of England,543,340,203,35,18.2,23.6
2086,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_100,General Surgery,Y60,East of England,1361,1043,318,45,12.8,13.7
2087,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_110,Urology,Y60,East of England,1151,879,272,23,13.0,16.3
2088,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y60,East of England,1134,772,362,29,14.9,18.9
2089,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y60,East of England,1803,1271,532,54,20.3,22.1
2090,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y60,East of England,766,547,219,28,16.3,17.8
2091,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y60,East of England,2841,2113,728,99,11.3,14.8
2092,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y60,East of England,2839,2066,773,86,15.7,19.0
2093,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y60,East of England,2387,1840,547,125,20.5,24.8
2094,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y60,East of England,685,587,98,16,22.0,31.2
2095,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_190,Gynaecology,Y60,East of England,1675,1274,401,33,8.5,9.3
2096,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_320,Cardiology,Y60,East of England,1062,843,219,11,15.4,16.6
2097,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_330,Dermatology,Y60,East of England,1066,784,282,63,19.1,24.1
2098,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y60,East of England,2661,2229,432,51,8.9,11.2
2099,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y60,East of England,2193,1663,530,46,21.3,25.6
2100,2021-07-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_360,Rheumatology,Y60,East of England,1371,958,413,54,11.5,15.4
2101,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_100,General Surgery,Y61,London,1607,1166,441,59,21.9,29.9
2102,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_110,Urology,Y61,London,351,241,110,22,14.4,16.9
2103,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y61,London,2886,1791,1095,203,7.9,10.9
2104,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_130,Ear Nose & Throat,Y61,London,412,265,147,22,8.9,10.8
2105,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_140,Ophthalmology,Y61,London,2425,1645,780,43,10.1,13.9
2106,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_150,Oral Surgery,Y61,London,3078,2111,967,125,23.3,26.4
2107,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_160,Neurosurgery,Y61,London,484,308,176,13,18.1,22.9
2108,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_170,Plastic Surgery,Y61,London,2976,2154,822,110,21.3,30.3
2109,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y61,London,479,357,122,27,21.2,29.0
2110,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_190,Gynaecology,Y61,London,1167,827,340,75,22.2,24.2
2111,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_320,Cardiology,Y61,London,1258,971,287,30,13.1,14.1
2112,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_330,Dermatology,Y61,London,1421,966,455,58,6.6,8.5
2113,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_340,Respiratory Medicine,Y61,London,336,256,80,12,28.6,31.2
2114,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_350,Gastroenterology,Y61,London,693,486,207,50,14.5,16.7
2115,2021-08-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_360,Rheumatology,Y61,London,215,147,68,10,7.4,8.1
2116,2021-08-01,RRV,University College London Hospitals NHS FT,C_100,General Surgery,Y61,London,1039,678,361,48,21.0,24.6
2117,2021-08-01,RRV,University College London Hospitals NHS FT,C_110,Urology,Y61,London,3425,2193,1232,233,12.5,13.6
2118,2021-08-01,RRV,University College London Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y61,London,712,385,327,70,11.2,13.3
2119,2021-08-01,RRV,University College London Hospitals NHS FT,C_130,Ear Nose & Throat,Y61,London,2246,1330,916,165,13.7,18.8
2120,2021-08-01,RRV,University College London Hospitals NHS FT,C_140,Ophthalmology,Y61,London,2858,1809,1049,80,18.6,20.1
2121,2021-08-01,RRV,University College London Hospitals NHS FT,C_150,Oral Surgery,Y61,London,2101,1359,742,99,15.0,16.3
2122,2021-08-01,RRV,University College London Hospitals NHS FT,C_160,Neurosurgery,Y61,London,2514,1478,1036,165,19.8,25.7
2123,2021-08-01,RRV,University College London Hospitals NHS FT,C_170,Plastic Surgery,Y61,London,3484,2350,1134,226,28.0,31.0
2124,2021-08-01,RRV,University College London Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y61,London,1378,1027,351,46,20.0,23.2
2125,2021-08-01,RRV,University College London Hospitals NHS FT,C_190,Gynaecology,Y61,London,1492,922,570,118,8.6,9.7
2126,2021-08-01,RRV,University College London Hospitals NHS FT,C_320,Cardiology,Y61,London,335,237,98,18,10.2,13.1
2127,2021-08-01,RRV,University College London Hospitals NHS FT,C_330,Dermatology,Y61,London,1572,1051,521,61,17.6,22.2
2128,2021-08-01,RRV,University College London Hospitals NHS FT,C_340,Respiratory Medicine,Y61,London,1669,1202,467,106,7.6,8.1
2129,2021-08-01,RRV,University College London Hospitals NHS FT,C_350,Gastroenterology,Y61,London,1959,1379,580,51,23.8,26.2
2130,2021-08-01,RRV,University College London Hospitals NHS FT,C_360,Rheumatology,Y61,London,1104,682,422,50,10.2,12.8
2131,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_100,General Surgery,Y61,London,1172,735,437,78,28.4,30.8
2132,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_110,Urology,Y61,London,2937,1952,985,136,17.4,21.7
2133,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y61,London,309,178,131,31,25.2,27.9
2134,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_130,Ear Nose & Throat,Y61,London,811,492,319,47,9.7,11.9
2135,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_140,Ophthalmology,Y61,London,1723,1080,643,127,14.4,17.0
2136,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_150,Oral Surgery,Y61,London,3192,2012,1180,61,16.8,20.7
2137,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_160,Neurosurgery,Y61,London,2524,1559,965,159,16.8,18.2
2138,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_170,Plastic Surgery,Y61,London,808,517,291,25,7.0,9.8
2139,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y61,London,2375,1718,657,73,15.1,19.3
2140,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_190,Gynaecology,Y61,London,3009,1912,1097,179,17.2,18.5
2141,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_320,Cardiology,Y61,London,2292,1606,686,144,13.4,16.7
2142,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_330,Dermatology,Y61,London,2932,1802,1130,162,18.7,20.8
2143,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_340,Respiratory Medicine,Y61,London,1344,901,443,98,12.0,17.0
2144,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_350,Gastroenterology,Y61,London,1928,1278,650,65,16.6,17.8
2145,2021-08-01,RAL,Royal Free London NHS Foundation Trust,C_360,Rheumatology,Y61,London,2990,1896,1094,189,9.8,11.7
2146,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_100,General Surgery,Y59,Midlands,262,182,80,15,17.7,20.8
2147,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_110,Urology,Y59,Midlands,1966,1387,579,64,20.7,28.0
2148,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,1237,712,525,34,11.4,13.7
2149,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,1625,1029,596,136,7.0,8.3
2150,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_140,Ophthalmology,Y59,Midlands,2719,1670,1049,255,9.8,10.9
2151,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_150,Oral Surgery,Y59,Midlands,1719,1143,576,122,28.6,31.0
2152,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_160,Neurosurgery,Y59,Midlands,1596,1003,593,77,12.0,17.1
2153,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_170,Plastic Surgery,Y59,Midlands,1307,903,404,94,18.3,21.1
2154,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,2711,1917,794,112,12.9,14.3
2155,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_190,Gynaecology,Y59,Midlands,1518,1001,517,107,25.0,28.2
2156,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_320,Cardiology,Y59,Midlands,2555,1889,666,65,10.9,11.6
2157,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_330,Dermatology,Y59,Midlands,3194,2198,996,240,24.1,30.8
2158,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,1260,865,395,75,21.5,22.8
2159,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_350,Gastroenterology,Y59,Midlands,1203,825,378,28,12.2,15.3
2160,2021-08-01,RXK,Sandwell and West Birmingham NHS Trust,C_360,Rheumatology,Y59,Midlands,634,395,239,48,17.6,22.1
2161,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_100,General Surgery,Y59,Midlands,2618,2109,509,53,18.8,21.4
2162,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_110,Urology,Y59,Midlands,522,408,114,18,9.2,10.0
2163,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_120,Trauma & Orthopaedics,Y59,Midlands,2113,1545,568,114,17.0,17.9
2164,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_130,Ear Nose & Throat,Y59,Midlands,2312,1745,567,112,9.4,10.7
2165,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_140,Ophthalmology,Y59,Midlands,411,317,94,15,24.2,26.3
2166,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_150,Oral Surgery,Y59,Midlands,317,237,80,5,15.8,18.9
2167,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_160,Neurosurgery,Y59,Midlands,1221,872,349,49,6.6,9.1
2168,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_170,Plastic Surgery,Y59,Midlands,3237,2593,644,105,11.6,15.1
2169,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_180,Cardiothoracic Surgery,Y59,Midlands,3266,2764,502,29,22.2,26.0
2170,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_190,Gynaecology,Y59,Midlands,2603,2035,568,100,17.0,20.7
2171,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_320,Cardiology,Y59,Midlands,873,748,125,25,14.8,17.4
2172,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_330,Dermatology,Y59,Midlands,3140,2540,600,52,22.2,26.7
2173,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_340,Respiratory Medicine,Y59,Midlands,2421,1976,445,56,9.2,12.7
2174,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_350,Gastroenterology,Y59,Midlands,855,689,166,33,18.7,24.0
2175,2021-08-01,RQ3,Birmingham Women's and Children's NHS FT,C_360,Rheumatology,Y59,Midlands,1120,830,290,66,19.5,27.5
2176,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_100,General Surgery,Y59,Midlands,1585,1101,484,87,18.3,19.9
2177,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_110,Urology,Y59,Midlands,1473,1029,444,68,24.5,28.2
2178,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,513,311,202,20,10.1,12.6
2179,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,212,135,77,5,23.3,25.4
2180,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_140,Ophthalmology,Y59,Midlands,2688,1706,982,186,7.9,9.9
2181,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_150,Oral Surgery,Y59,Midlands,2294,1425,869,68,16.5,19.2
2182,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_160,Neurosurgery,Y59,Midlands,403,245,158,14,19.3,21.3
2183,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_170,Plastic Surgery,Y59,Midlands,430,277,153,14,26.6,30.2
2184,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,765,556,209,50,8.8,11.4
2185,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_190,Gynaecology,Y59,Midlands,2729,1836,893,48,7.3,8.2
2186,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_320,Cardiology,Y59,Midlands,1372,1024,348,51,21.5,24.6
2187,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_330,Dermatology,Y59,Midlands,1888,1251,637,145,13.1,17.5
2188,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,240,167,73,10,7.7,9.3
2189,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_350,Gastroenterology,Y59,Midlands,3369,2347,1022,114,28.0,30.4
2190,2021-08-01,RJE,University Hospitals of North Midlands NHS Trust,C_360,Rheumatology,Y59,Midlands,3460,2165,1295,249,8.0,11.2
2191,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_100,General Surgery,Y59,Midlands,413,284,129,24,12.0,15.3
2192,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_110,Urology,Y59,Midlands,790,572,218,25,23.1,27.2
2193,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,2067,1273,794,81,18.1,25.8
2194,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_130,Ear Nose & Throat,Y59,Midlands,216,144,72,11,22.0,25.5
2195,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_140,Ophthalmology,Y59,Midlands,1331,860,471,36,24.0,29.5
2196,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_150,Oral Surgery,Y59,Midlands,202,132,70,11,26.4,30.3
2197,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_160,Neurosurgery,Y59,Midlands,3468,2258,1210,165,10.3,13.8
2198,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_170,Plastic Surgery,Y59,Midlands,3195,2312,883,186,22.5,28.4
2199,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,2256,1767,489,75,24.2,27.7
2200,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_190,Gynaecology,Y59,Midlands,403,273,130,21,20.2,23.8
2201,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_320,Cardiology,Y59,Midlands,2471,1915,556,75,25.8,29.7
2202,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_330,Dermatology,Y59,Midlands,3279,2313,966,52,12.9,14.4
2203,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_340,Respiratory Medicine,Y59,Midlands,441,338,103,8,10.4,13.6
2204,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_350,Gastroenterology,Y59,Midlands,2231,1661,570,122,22.7,25.2
2205,2021-08-01,RR1,Heart of England NHS Foundation Trust,C_360,Rheumatology,Y59,Midlands,280,190,90,10,18.9,23.1
2206,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_100,General Surgery,Y59,Midlands,2229,1718,511,58,15.8,18.2
2207,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_110,Urology,Y59,Midlands,3002,2397,605,143,27.8,31.8
2208,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,2675,1901,774,124,25.3,30.5
2209,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,2895,2168,727,77,17.7,21.3
2210,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_140,Ophthalmology,Y59,Midlands,2209,1583,626,50,19.3,21.1
2211,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_150,Oral Surgery,Y59,Midlands,2960,2151,809,202,23.0,29.8
2212,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_160,Neurosurgery,Y59,Midlands,2834,2049,785,87,27.3,31.0
2213,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_170,Plastic Surgery,Y59,Midlands,2609,2000,609,39,23.0,31.3
2214,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,2244,1820,424,99,19.3,26.5
2215,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_190,Gynaecology,Y59,Midlands,2123,1571,552,69,15.1,19.6
2216,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_320,Cardiology,Y59,Midlands,2286,1907,379,79,19.9,28.3
2217,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_330,Dermatology,Y59,Midlands,2009,1487,522,122,24.0,30.3
2218,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,2652,2140,512,50,6.2,8.0
2219,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_350,Gastroenterology,Y59,Midlands,2049,1589,460,63,18.6,23.4
2220,2021-08-01,RX1,Nottingham University Hospitals NHS Trust,C_360,Rheumatology,Y59,Midlands,3359,2391,968,143,23.9,25.2
2221,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_100,General Surgery,Y56,North East & Yorkshire,989,724,265,26,13.4,16.6
2222,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_110,Urology,Y56,North East & Yorkshire,824,628,196,36,21.1,24.1
2223,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y56,North East & Yorkshire,1251,806,445,102,23.4,27.5
2224,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_130,Ear Nose & Throat,Y56,North East & Yorkshire,1866,1282,584,79,15.4,20.3
2225,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_140,Ophthalmology,Y56,North East & Yorkshire,2469,1786,683,37,13.5,17.1
2226,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_150,Oral Surgery,Y56,North East & Yorkshire,1545,1126,419,93,10.2,13.4
2227,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_160,Neurosurgery,Y56,North East & Yorkshire,1758,1146,612,68,25.5,27.4
2228,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_170,Plastic Surgery,Y56,North East & Yorkshire,2028,1499,529,65,21.6,23.4
2229,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y56,North East & Yorkshire,2448,1926,522,74,7.2,10.0
2230,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_190,Gynaecology,Y56,North East & Yorkshire,2025,1456,569,128,15.9,18.3
2231,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_320,Cardiology,Y56,North East & Yorkshire,3318,2690,628,121,11.6,13.8
2232,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_330,Dermatology,Y56,North East & Yorkshire,284,199,85,14,26.5,30.2
2233,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_340,Respiratory Medicine,Y56,North East & Yorkshire,836,673,163,32,15.3,21.0
2234,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_350,Gastroenterology,Y56,North East & Yorkshire,3264,2437,827,132,25.8,28.7
2235,2021-08-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_360,Rheumatology,Y56,North East & Yorkshire,2942,1991,951,64,19.0,26.1
