order_id,supplier_id,supplier_name,supplier_tier,delivery_mode,product_category,warehouse,order_date,planned_delivery,actual_delivery,order_year,order_month,order_quarter,month_name,lead_time_days,delay_days,on_time_flag,qty_ordered,qty_received,qty_damaged,defect_rate_pct,unit_cost,order_value,complete_flag
PO-01572,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-North,2022-10-17,2022-10-23,2022-10-23,2022,10,Q4,Oct,6,0,1,1904,1904,0,0.0,167.02,318006.08,1
PO-01573,S005,Metro Distributors,Tier 2,Road,Chemicals,WH-East,2022-10-17,2022-10-30,2022-10-30,2022,10,Q4,Oct,13,0,1,1223,1223,0,0.0,295.07,360870.61,1
PO-01574,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-East,2022-10-17,2022-11-04,2022-11-04,2022,10,Q4,Oct,18,0,1,184,184,0,0.0,180.59,33228.56,1
PO-01575,S008,Northern Logistics,Tier 3,Rail,Packaging,WH-North,2022-10-17,2022-10-21,2022-10-21,2022,10,Q4,Oct,4,0,1,333,333,0,0.0,10.04,3343.32,1
PO-01576,S006,PrimeParts Inc.,Tier 1,Sea,Spare Parts,WH-West,2022-10-17,2022-10-24,2022-10-24,2022,10,Q4,Oct,7,0,1,1520,1520,0,0.0,439.54,668100.8,1
PO-01577,S010,Reliable Goods Co.,Tier 3,Road,Spare Parts,WH-East,2022-10-18,2022-10-22,2022-10-22,2022,10,Q4,Oct,4,0,1,136,136,0,0.0,208.28,28326.08,1
PO-01578,S009,Eastside Components,Tier 2,Sea,Spare Parts,WH-West,2022-10-18,2022-11-08,2022-11-08,2022,10,Q4,Oct,21,0,1,801,801,0,0.0,61.49,49253.49,1
PO-01579,S004,Global Parts Ltd,Tier 1,Air,Components,WH-North,2022-10-18,2022-10-29,2022-10-29,2022,10,Q4,Oct,11,0,1,869,869,0,0.0,263.07,228607.83,1
PO-01580,S006,PrimeParts Inc.,Tier 1,Sea,Raw Materials,WH-South,2022-10-19,2022-10-29,2022-10-29,2022,10,Q4,Oct,10,0,1,1677,1677,0,0.0,280.05,469643.85,1
PO-01581,S003,Apex Supply Co.,Tier 2,Road,Spare Parts,WH-North,2022-10-19,2022-10-27,2022-10-31,2022,10,Q4,Oct,8,4,0,1474,1416,58,3.93,93.45,137745.3,0
PO-01582,S001,FastTrack Logistics,Tier 1,Road,Finished Goods,WH-West,2022-10-19,2022-10-31,2022-10-31,2022,10,Q4,Oct,12,0,1,1322,1322,0,0.0,462.91,611967.02,1
PO-01583,S005,Metro Distributors,Tier 2,Road,Chemicals,WH-West,2022-10-19,2022-10-25,2022-10-25,2022,10,Q4,Oct,6,0,1,1502,1502,0,0.0,185.55,278696.1,1
PO-01584,S003,Apex Supply Co.,Tier 2,Road,Components,WH-North,2022-10-19,2022-11-04,2022-11-04,2022,10,Q4,Oct,16,0,1,1493,1493,0,0.0,7.27,10854.11,1
PO-01585,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-East,2022-10-19,2022-11-04,2022-11-04,2022,10,Q4,Oct,16,0,1,446,446,0,0.0,382.81,170733.26,1
PO-01586,S001,FastTrack Logistics,Tier 1,Road,Raw Materials,WH-West,2022-10-20,2022-11-01,2022-11-01,2022,10,Q4,Oct,12,0,1,491,491,0,0.0,381.95,187537.45,1
PO-01587,S002,BlueStar Freight,Tier 1,Rail,Finished Goods,WH-Central,2022-10-20,2022-10-25,2022-10-25,2022,10,Q4,Oct,5,0,1,1631,1631,0,0.0,349.51,570050.81,1
PO-01588,S007,Swift Carriers,Tier 2,Road,Components,WH-West,2022-10-20,2022-10-27,2022-10-27,2022,10,Q4,Oct,7,0,1,1036,1036,0,0.0,127.3,131882.8,1
PO-01589,S010,Reliable Goods Co.,Tier 3,Road,Electronics,WH-Central,2022-10-20,2022-10-30,2022-11-09,2022,10,Q4,Oct,10,10,0,1630,1537,93,5.71,137.19,223619.7,0
PO-01590,S007,Swift Carriers,Tier 2,Road,Finished Goods,WH-South,2022-10-20,2022-11-02,2022-11-02,2022,10,Q4,Oct,13,0,1,216,216,0,0.0,140.67,30384.72,1
PO-01591,S005,Metro Distributors,Tier 2,Road,Raw Materials,WH-West,2022-10-21,2022-11-01,2022-11-01,2022,10,Q4,Oct,11,0,1,1454,1366,88,6.05,427.96,622253.84,0
PO-01592,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-Central,2022-10-21,2022-10-30,2022-10-30,2022,10,Q4,Oct,9,0,1,1227,1227,0,0.0,51.09,62687.43,1
PO-01593,S003,Apex Supply Co.,Tier 2,Road,Textiles,WH-West,2022-10-21,2022-10-29,2022-10-29,2022,10,Q4,Oct,8,0,1,1609,1609,0,0.0,411.9,662747.1,1
PO-01594,S006,PrimeParts Inc.,Tier 1,Sea,Raw Materials,WH-North,2022-10-21,2022-11-11,2022-11-11,2022,10,Q4,Oct,21,0,1,1128,1128,0,0.0,136.63,154118.64,1
PO-01595,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-West,2022-10-21,2022-10-31,2022-10-31,2022,10,Q4,Oct,10,0,1,1751,1751,0,0.0,498.04,872068.04,1
PO-01596,S005,Metro Distributors,Tier 2,Road,Chemicals,WH-East,2022-10-21,2022-11-01,2022-11-01,2022,10,Q4,Oct,11,0,1,859,859,0,0.0,260.89,224104.51,1
PO-01597,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-Central,2022-10-22,2022-11-01,2022-11-01,2022,10,Q4,Oct,10,0,1,1257,1257,0,0.0,247.14,310654.98,1
PO-01598,S006,PrimeParts Inc.,Tier 1,Sea,Finished Goods,WH-East,2022-10-22,2022-11-12,2022-11-12,2022,10,Q4,Oct,21,0,1,969,969,0,0.0,309.25,299663.25,1
PO-01599,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-North,2022-10-22,2022-11-09,2022-11-17,2022,10,Q4,Oct,18,8,0,1419,1419,0,0.0,191.5,271738.5,1
PO-01600,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-Central,2022-10-22,2022-10-26,2022-10-26,2022,10,Q4,Oct,4,0,1,919,919,0,0.0,306.11,281315.09,1
PO-01601,S004,Global Parts Ltd,Tier 1,Air,Spare Parts,WH-North,2022-10-22,2022-11-04,2022-11-04,2022,10,Q4,Oct,13,0,1,496,496,0,0.0,116.98,58022.08,1
PO-01602,S004,Global Parts Ltd,Tier 1,Air,Chemicals,WH-North,2022-10-22,2022-11-03,2022-11-03,2022,10,Q4,Oct,12,0,1,1647,1647,0,0.0,23.04,37946.88,1
PO-01603,S001,FastTrack Logistics,Tier 1,Road,Chemicals,WH-Central,2022-10-23,2022-11-04,2022-11-04,2022,10,Q4,Oct,12,0,1,896,896,0,0.0,272.26,243944.96,1
PO-01604,S002,BlueStar Freight,Tier 1,Rail,Components,WH-East,2022-10-23,2022-10-31,2022-10-31,2022,10,Q4,Oct,8,0,1,1421,1421,0,0.0,204.12,290054.52,1
PO-01605,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-North,2022-10-23,2022-11-04,2022-11-06,2022,10,Q4,Oct,12,2,0,1496,1496,0,0.0,119.37,178577.52,1
PO-01606,S002,BlueStar Freight,Tier 1,Rail,Spare Parts,WH-East,2022-10-23,2022-10-27,2022-10-27,2022,10,Q4,Oct,4,0,1,745,745,0,0.0,254.4,189528.0,1
PO-01607,S007,Swift Carriers,Tier 2,Road,Textiles,WH-South,2022-10-23,2022-11-04,2022-11-04,2022,10,Q4,Oct,12,0,1,1485,1485,0,0.0,256.93,381541.05,1
PO-01608,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-South,2022-10-23,2022-10-27,2022-10-27,2022,10,Q4,Oct,4,0,1,1785,1785,0,0.0,426.09,760570.65,1
PO-01609,S010,Reliable Goods Co.,Tier 3,Road,Raw Materials,WH-North,2022-10-23,2022-11-08,2022-11-08,2022,10,Q4,Oct,16,0,1,1053,1053,0,0.0,197.39,207851.67,1
PO-01610,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-North,2022-10-24,2022-10-29,2022-10-29,2022,10,Q4,Oct,5,0,1,1425,1425,0,0.0,36.03,51342.75,1
PO-01611,S003,Apex Supply Co.,Tier 2,Road,Electronics,WH-East,2022-10-24,2022-10-31,2022-11-09,2022,10,Q4,Oct,7,9,0,712,712,0,0.0,290.18,206608.16,1
PO-01612,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-South,2022-10-24,2022-11-10,2022-11-10,2022,10,Q4,Oct,17,0,1,1649,1649,0,0.0,421.81,695564.69,1
PO-01613,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-West,2022-10-24,2022-11-08,2022-11-22,2022,10,Q4,Oct,15,14,0,1539,1539,0,0.0,479.69,738242.91,1
PO-01614,S001,FastTrack Logistics,Tier 1,Road,Chemicals,WH-West,2022-10-24,2022-11-05,2022-11-05,2022,10,Q4,Oct,12,0,1,288,288,0,0.0,300.21,86460.48,1
PO-01615,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-North,2022-10-24,2022-10-31,2022-10-31,2022,10,Q4,Oct,7,0,1,838,838,0,0.0,215.3,180421.4,1
PO-01616,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-West,2022-10-24,2022-10-31,2022-10-31,2022,10,Q4,Oct,7,0,1,562,562,0,0.0,422.31,237338.22,1
PO-01617,S005,Metro Distributors,Tier 2,Road,Electronics,WH-West,2022-10-24,2022-11-07,2022-11-07,2022,10,Q4,Oct,14,0,1,1331,1331,0,0.0,270.83,360474.73,1
PO-01618,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-Central,2022-10-25,2022-11-06,2022-11-06,2022,10,Q4,Oct,12,0,1,624,624,0,0.0,134.52,83940.48,1
PO-01619,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-Central,2022-10-25,2022-11-04,2022-11-04,2022,10,Q4,Oct,10,0,1,1491,1491,0,0.0,487.33,726609.03,1
PO-01620,S007,Swift Carriers,Tier 2,Road,Packaging,WH-West,2022-10-25,2022-11-15,2022-11-15,2022,10,Q4,Oct,21,0,1,772,772,0,0.0,115.66,89289.52,1
PO-01621,S009,Eastside Components,Tier 2,Sea,Components,WH-South,2022-10-25,2022-11-06,2022-11-06,2022,10,Q4,Oct,12,0,1,240,240,0,0.0,290.28,69667.2,1
PO-01622,S005,Metro Distributors,Tier 2,Road,Textiles,WH-Central,2022-10-25,2022-11-10,2022-11-22,2022,10,Q4,Oct,16,12,0,1710,1710,0,0.0,398.09,680733.9,1
PO-01623,S002,BlueStar Freight,Tier 1,Rail,Components,WH-East,2022-10-25,2022-11-10,2022-11-10,2022,10,Q4,Oct,16,0,1,249,249,0,0.0,93.46,23271.54,1
PO-01624,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-East,2022-10-25,2022-11-02,2022-11-02,2022,10,Q4,Oct,8,0,1,779,779,0,0.0,123.05,95855.95,1
PO-01625,S007,Swift Carriers,Tier 2,Road,Spare Parts,WH-Central,2022-10-25,2022-11-15,2022-11-28,2022,10,Q4,Oct,21,13,0,64,64,0,0.0,132.88,8504.32,1
PO-01626,S002,BlueStar Freight,Tier 1,Rail,Components,WH-North,2022-10-26,2022-11-06,2022-11-06,2022,10,Q4,Oct,11,0,1,324,324,0,0.0,238.99,77432.76,1
PO-01627,S006,PrimeParts Inc.,Tier 1,Sea,Finished Goods,WH-West,2022-10-26,2022-11-09,2022-11-09,2022,10,Q4,Oct,14,0,1,714,714,0,0.0,53.45,38163.3,1
PO-01628,S002,BlueStar Freight,Tier 1,Rail,Components,WH-North,2022-10-26,2022-11-16,2022-11-16,2022,10,Q4,Oct,21,0,1,130,130,0,0.0,150.11,19514.3,1
PO-01629,S002,BlueStar Freight,Tier 1,Rail,Raw Materials,WH-East,2022-10-27,2022-10-30,2022-11-13,2022,10,Q4,Oct,3,14,0,1533,1533,0,0.0,317.54,486788.82,1
PO-01630,S004,Global Parts Ltd,Tier 1,Air,Chemicals,WH-West,2022-10-27,2022-11-17,2022-11-23,2022,10,Q4,Oct,21,6,0,747,747,0,0.0,179.03,133735.41,1
PO-01631,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-West,2022-10-27,2022-11-17,2022-11-17,2022,10,Q4,Oct,21,0,1,469,469,0,0.0,463.43,217348.67,1
PO-01632,S005,Metro Distributors,Tier 2,Road,Electronics,WH-North,2022-10-27,2022-10-31,2022-10-31,2022,10,Q4,Oct,4,0,1,1160,1160,0,0.0,358.71,416103.6,1
PO-01633,S006,PrimeParts Inc.,Tier 1,Sea,Chemicals,WH-North,2022-10-27,2022-11-15,2022-11-15,2022,10,Q4,Oct,19,0,1,1741,1741,0,0.0,230.11,400621.51,1
PO-01634,S007,Swift Carriers,Tier 2,Road,Components,WH-Central,2022-10-27,2022-11-15,2022-11-20,2022,10,Q4,Oct,19,5,0,1760,1760,0,0.0,49.5,87120.0,1
PO-01635,S006,PrimeParts Inc.,Tier 1,Sea,Textiles,WH-West,2022-10-28,2022-11-15,2022-11-15,2022,10,Q4,Oct,18,0,1,1930,1930,0,0.0,473.17,913218.1,1
PO-01636,S003,Apex Supply Co.,Tier 2,Road,Chemicals,WH-South,2022-10-28,2022-11-16,2022-11-16,2022,10,Q4,Oct,19,0,1,575,575,0,0.0,65.41,37610.75,1
PO-01637,S010,Reliable Goods Co.,Tier 3,Road,Electronics,WH-North,2022-10-28,2022-11-04,2022-11-15,2022,10,Q4,Oct,7,11,0,1117,1117,0,0.0,450.54,503253.18,1
PO-01638,S008,Northern Logistics,Tier 3,Rail,Textiles,WH-Central,2022-10-28,2022-11-07,2022-11-07,2022,10,Q4,Oct,10,0,1,1230,1230,0,0.0,205.71,253023.3,1
PO-01639,S003,Apex Supply Co.,Tier 2,Road,Spare Parts,WH-Central,2022-10-28,2022-11-15,2022-11-15,2022,10,Q4,Oct,18,0,1,1910,1910,0,0.0,214.82,410306.2,1
PO-01640,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-Central,2022-10-28,2022-11-04,2022-11-04,2022,10,Q4,Oct,7,0,1,353,353,0,0.0,104.06,36733.18,1
PO-01641,S004,Global Parts Ltd,Tier 1,Air,Components,WH-South,2022-10-29,2022-11-12,2022-11-12,2022,10,Q4,Oct,14,0,1,1161,1161,0,0.0,205.96,239119.56,1
PO-01642,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-North,2022-10-29,2022-11-12,2022-11-12,2022,10,Q4,Oct,14,0,1,1000,1000,0,0.0,397.97,397970.0,1
PO-01643,S006,PrimeParts Inc.,Tier 1,Sea,Textiles,WH-South,2022-10-29,2022-11-17,2022-11-17,2022,10,Q4,Oct,19,0,1,1598,1598,0,0.0,231.95,370656.1,1
PO-01644,S002,BlueStar Freight,Tier 1,Rail,Electronics,WH-North,2022-10-29,2022-11-09,2022-11-09,2022,10,Q4,Oct,11,0,1,1589,1589,0,0.0,421.11,669143.79,1
PO-01645,S010,Reliable Goods Co.,Tier 3,Road,Electronics,WH-East,2022-10-29,2022-11-08,2022-11-08,2022,10,Q4,Oct,10,0,1,581,581,0,0.0,36.38,21136.78,1
PO-01646,S002,BlueStar Freight,Tier 1,Rail,Components,WH-Central,2022-10-29,2022-11-02,2022-11-02,2022,10,Q4,Oct,4,0,1,1206,1206,0,0.0,276.64,333627.84,1
PO-01647,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-Central,2022-10-29,2022-11-03,2022-11-03,2022,10,Q4,Oct,5,0,1,1796,1796,0,0.0,356.25,639825.0,1
PO-01648,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-North,2022-10-30,2022-11-04,2022-11-04,2022,10,Q4,Oct,5,0,1,800,800,0,0.0,290.12,232096.0,1
PO-01649,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-East,2022-10-30,2022-11-18,2022-11-30,2022,10,Q4,Oct,19,12,0,752,752,0,0.0,211.63,159145.76,1
PO-01650,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-North,2022-10-30,2022-11-06,2022-11-06,2022,10,Q4,Oct,7,0,1,693,693,0,0.0,90.14,62467.02,1
PO-01651,S010,Reliable Goods Co.,Tier 3,Road,Packaging,WH-North,2022-10-30,2022-11-10,2022-11-24,2022,10,Q4,Oct,11,14,0,890,890,0,0.0,163.81,145790.9,1
PO-01652,S008,Northern Logistics,Tier 3,Rail,Components,WH-North,2022-10-30,2022-11-02,2022-11-06,2022,10,Q4,Oct,3,4,0,1021,1021,0,0.0,406.52,415056.92,1
PO-01653,S001,FastTrack Logistics,Tier 1,Road,Components,WH-North,2022-10-30,2022-11-08,2022-11-08,2022,10,Q4,Oct,9,0,1,316,316,0,0.0,65.56,20716.96,1
PO-01654,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-East,2022-10-31,2022-11-03,2022-11-03,2022,10,Q4,Oct,3,0,1,1202,1202,0,0.0,236.8,284633.6,1
PO-01655,S003,Apex Supply Co.,Tier 2,Road,Chemicals,WH-North,2022-10-31,2022-11-15,2022-11-15,2022,10,Q4,Oct,15,0,1,1396,1396,0,0.0,195.71,273211.16,1
PO-01656,S004,Global Parts Ltd,Tier 1,Air,Spare Parts,WH-South,2022-10-31,2022-11-07,2022-11-07,2022,10,Q4,Oct,7,0,1,818,818,0,0.0,345.95,282987.1,1
PO-01657,S004,Global Parts Ltd,Tier 1,Air,Electronics,WH-East,2022-10-31,2022-11-18,2022-11-18,2022,10,Q4,Oct,18,0,1,161,161,0,0.0,178.01,28659.61,1
PO-01658,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-West,2022-11-01,2022-11-07,2022-11-21,2022,11,Q4,Nov,6,14,0,386,386,0,0.0,415.82,160506.52,1
PO-01659,S009,Eastside Components,Tier 2,Sea,Components,WH-West,2022-11-01,2022-11-22,2022-11-22,2022,11,Q4,Nov,21,0,1,1986,1986,0,0.0,412.73,819681.78,1
PO-01660,S010,Reliable Goods Co.,Tier 3,Road,Raw Materials,WH-North,2022-11-01,2022-11-22,2022-11-28,2022,11,Q4,Nov,21,6,0,1248,1248,0,0.0,81.92,102236.16,1
PO-01661,S001,FastTrack Logistics,Tier 1,Road,Chemicals,WH-East,2022-11-02,2022-11-10,2022-11-10,2022,11,Q4,Nov,8,0,1,1620,1620,0,0.0,25.02,40532.4,1
PO-01662,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-West,2022-11-02,2022-11-20,2022-11-20,2022,11,Q4,Nov,18,0,1,1411,1411,0,0.0,47.77,67403.47,1
PO-01663,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-Central,2022-11-02,2022-11-14,2022-11-21,2022,11,Q4,Nov,12,7,0,1197,1197,0,0.0,497.3,595268.1,1
PO-01664,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-Central,2022-11-02,2022-11-15,2022-11-15,2022,11,Q4,Nov,13,0,1,845,845,0,0.0,359.19,303515.55,1
PO-01665,S007,Swift Carriers,Tier 2,Road,Components,WH-West,2022-11-02,2022-11-19,2022-11-19,2022,11,Q4,Nov,17,0,1,466,466,0,0.0,429.75,200263.5,1
PO-01666,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-East,2022-11-02,2022-11-16,2022-11-16,2022,11,Q4,Nov,14,0,1,132,132,0,0.0,108.96,14382.72,1
PO-01667,S002,BlueStar Freight,Tier 1,Rail,Components,WH-West,2022-11-02,2022-11-20,2022-11-20,2022,11,Q4,Nov,18,0,1,1710,1710,0,0.0,74.78,127873.8,1
PO-01668,S005,Metro Distributors,Tier 2,Road,Packaging,WH-Central,2022-11-02,2022-11-23,2022-12-01,2022,11,Q4,Nov,21,8,0,1212,1212,0,0.0,325.22,394166.64,1
PO-01669,S002,BlueStar Freight,Tier 1,Rail,Chemicals,WH-West,2022-11-03,2022-11-08,2022-11-08,2022,11,Q4,Nov,5,0,1,1884,1884,0,0.0,459.26,865245.84,1
PO-01670,S009,Eastside Components,Tier 2,Sea,Textiles,WH-North,2022-11-03,2022-11-23,2022-11-23,2022,11,Q4,Nov,20,0,1,1151,1151,0,0.0,310.44,357316.44,1
PO-01671,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-Central,2022-11-03,2022-11-06,2022-11-06,2022,11,Q4,Nov,3,0,1,1408,1408,0,0.0,428.45,603257.6,1
PO-01672,S003,Apex Supply Co.,Tier 2,Road,Textiles,WH-West,2022-11-03,2022-11-11,2022-11-11,2022,11,Q4,Nov,8,0,1,1566,1375,191,12.2,151.77,237671.82,0
PO-01673,S004,Global Parts Ltd,Tier 1,Air,Chemicals,WH-Central,2022-11-03,2022-11-09,2022-11-09,2022,11,Q4,Nov,6,0,1,838,838,0,0.0,199.91,167524.58,1
PO-01674,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-West,2022-11-03,2022-11-18,2022-11-18,2022,11,Q4,Nov,15,0,1,771,771,0,0.0,251.03,193544.13,1
PO-01675,S009,Eastside Components,Tier 2,Sea,Raw Materials,WH-Central,2022-11-04,2022-11-07,2022-11-07,2022,11,Q4,Nov,3,0,1,753,721,32,4.25,39.41,29675.73,0
PO-01676,S005,Metro Distributors,Tier 2,Road,Electronics,WH-South,2022-11-04,2022-11-12,2022-11-18,2022,11,Q4,Nov,8,6,0,616,616,0,0.0,304.81,187762.96,1
PO-01677,S006,PrimeParts Inc.,Tier 1,Sea,Finished Goods,WH-Central,2022-11-04,2022-11-24,2022-11-24,2022,11,Q4,Nov,20,0,1,1338,1261,77,5.75,283.05,378720.9,0
PO-01678,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-East,2022-11-04,2022-11-20,2022-11-20,2022,11,Q4,Nov,16,0,1,273,273,0,0.0,27.98,7638.54,1
PO-01679,S007,Swift Carriers,Tier 2,Road,Textiles,WH-East,2022-11-04,2022-11-10,2022-11-10,2022,11,Q4,Nov,6,0,1,1819,1819,0,0.0,214.7,390539.3,1
PO-01680,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-South,2022-11-05,2022-11-19,2022-11-19,2022,11,Q4,Nov,14,0,1,1643,1643,0,0.0,459.49,754942.07,1
PO-01681,S007,Swift Carriers,Tier 2,Road,Electronics,WH-Central,2022-11-05,2022-11-22,2022-11-27,2022,11,Q4,Nov,17,5,0,156,142,14,8.97,402.1,62727.6,0
PO-01682,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-Central,2022-11-05,2022-11-13,2022-11-13,2022,11,Q4,Nov,8,0,1,1853,1853,0,0.0,434.04,804276.12,1
PO-01683,S001,FastTrack Logistics,Tier 1,Road,Chemicals,WH-South,2022-11-05,2022-11-13,2022-11-13,2022,11,Q4,Nov,8,0,1,320,320,0,0.0,34.08,10905.6,1
PO-01684,S004,Global Parts Ltd,Tier 1,Air,Finished Goods,WH-North,2022-11-05,2022-11-19,2022-11-24,2022,11,Q4,Nov,14,5,0,191,191,0,0.0,450.44,86034.04,1
PO-01685,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-West,2022-11-05,2022-11-15,2022-11-19,2022,11,Q4,Nov,10,4,0,653,653,0,0.0,471.74,308046.22,1
PO-01686,S009,Eastside Components,Tier 2,Sea,Electronics,WH-Central,2022-11-05,2022-11-22,2022-11-29,2022,11,Q4,Nov,17,7,0,1012,1012,0,0.0,266.44,269637.28,1
PO-01687,S007,Swift Carriers,Tier 2,Road,Spare Parts,WH-North,2022-11-05,2022-11-25,2022-11-25,2022,11,Q4,Nov,20,0,1,1832,1832,0,0.0,105.99,194173.68,1
PO-01688,S003,Apex Supply Co.,Tier 2,Road,Components,WH-South,2022-11-06,2022-11-24,2022-11-24,2022,11,Q4,Nov,18,0,1,764,678,86,11.26,51.23,39139.72,0
PO-01689,S005,Metro Distributors,Tier 2,Road,Textiles,WH-South,2022-11-06,2022-11-19,2022-11-28,2022,11,Q4,Nov,13,9,0,1457,1333,124,8.51,364.07,530449.99,0
PO-01690,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-East,2022-11-06,2022-11-23,2022-11-23,2022,11,Q4,Nov,17,0,1,1055,1055,0,0.0,275.13,290262.15,1
PO-01691,S009,Eastside Components,Tier 2,Sea,Components,WH-South,2022-11-06,2022-11-24,2022-11-24,2022,11,Q4,Nov,18,0,1,1049,1049,0,0.0,160.21,168060.29,1
PO-01692,S009,Eastside Components,Tier 2,Sea,Components,WH-North,2022-11-06,2022-11-25,2022-12-01,2022,11,Q4,Nov,19,6,0,949,949,0,0.0,272.93,259010.57,1
PO-01693,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-East,2022-11-07,2022-11-20,2022-11-28,2022,11,Q4,Nov,13,8,0,1589,1589,0,0.0,313.32,497865.48,1
PO-01694,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-West,2022-11-07,2022-11-17,2022-11-17,2022,11,Q4,Nov,10,0,1,466,466,0,0.0,295.77,137828.82,1
PO-01695,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-East,2022-11-07,2022-11-21,2022-11-21,2022,11,Q4,Nov,14,0,1,1494,1494,0,0.0,198.32,296290.08,1
PO-01696,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-Central,2022-11-07,2022-11-18,2022-11-18,2022,11,Q4,Nov,11,0,1,818,818,0,0.0,53.49,43754.82,1
PO-01697,S005,Metro Distributors,Tier 2,Road,Textiles,WH-West,2022-11-07,2022-11-27,2022-11-28,2022,11,Q4,Nov,20,1,0,1206,1206,0,0.0,400.43,482918.58,1
PO-01698,S004,Global Parts Ltd,Tier 1,Air,Packaging,WH-East,2022-11-07,2022-11-18,2022-11-18,2022,11,Q4,Nov,11,0,1,459,459,0,0.0,96.77,44417.43,1
PO-01699,S002,BlueStar Freight,Tier 1,Rail,Packaging,WH-West,2022-11-08,2022-11-21,2022-11-21,2022,11,Q4,Nov,13,0,1,888,888,0,0.0,166.83,148145.04,1
PO-01700,S007,Swift Carriers,Tier 2,Road,Electronics,WH-North,2022-11-08,2022-11-21,2022-12-05,2022,11,Q4,Nov,13,14,0,1550,1550,0,0.0,416.58,645699.0,1
PO-01701,S001,FastTrack Logistics,Tier 1,Road,Spare Parts,WH-Central,2022-11-08,2022-11-28,2022-11-28,2022,11,Q4,Nov,20,0,1,1349,1349,0,0.0,446.75,602665.75,1
PO-01702,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-East,2022-11-08,2022-11-29,2022-11-29,2022,11,Q4,Nov,21,0,1,1005,1005,0,0.0,401.95,403959.75,1
PO-01703,S007,Swift Carriers,Tier 2,Road,Finished Goods,WH-North,2022-11-08,2022-11-21,2022-11-21,2022,11,Q4,Nov,13,0,1,1343,1343,0,0.0,155.89,209360.27,1
PO-01704,S010,Reliable Goods Co.,Tier 3,Road,Packaging,WH-West,2022-11-09,2022-11-29,2022-11-29,2022,11,Q4,Nov,20,0,1,847,847,0,0.0,301.03,254972.41,1
PO-01705,S002,BlueStar Freight,Tier 1,Rail,Electronics,WH-North,2022-11-09,2022-11-16,2022-11-16,2022,11,Q4,Nov,7,0,1,696,696,0,0.0,484.43,337163.28,1
PO-01706,S009,Eastside Components,Tier 2,Sea,Textiles,WH-West,2022-11-09,2022-11-26,2022-11-26,2022,11,Q4,Nov,17,0,1,642,642,0,0.0,454.09,291525.78,1
PO-01707,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-Central,2022-11-09,2022-11-13,2022-11-13,2022,11,Q4,Nov,4,0,1,276,276,0,0.0,169.56,46798.56,1
PO-01708,S004,Global Parts Ltd,Tier 1,Air,Components,WH-East,2022-11-09,2022-11-17,2022-11-17,2022,11,Q4,Nov,8,0,1,1332,1332,0,0.0,464.12,618207.84,1
